lat,long,elevation
49.19093750000003,-123.18927083333367,-4.473226620068653
49.199270833333365,-123.165104166667,-4.444095207562549
49.125937500000035,-122.765104166667,-4.404339147915943
49.15093750000003,-123.03927083333367,-4.382264210095508
49.184270833333365,-123.15843750000033,-4.365175796856983
49.18593750000003,-123.170104166667,-4.359762264599903
49.1576041666667,-122.94177083333366,-4.356636597027881
49.199270833333365,-123.16593750000034,-4.352868391385181
49.20093750000003,-123.17843750000033,-4.328279806485279
49.12677083333337,-122.765104166667,-4.327649666180713
49.18927083333337,-123.18843750000033,-4.3031373752261235
49.18593750000003,-122.922604166667,-4.299657179226978
49.20093750000003,-123.182604166667,-4.23801381718169
49.20093750000003,-123.180104166667,-4.179831816067798
49.3551041666667,-122.63093750000034,-4.17194993626128
49.09427083333337,-123.190104166667,-4.089355064740284
49.0876041666667,-122.70593750000033,-4.030726744046314
49.02093750000003,-123.162604166667,-4.0202019942904546
49.19843750000003,-123.18427083333367,-4.01425631176482
49.091770833333364,-122.77593750000034,-3.99170239101897
49.19093750000003,-123.18343750000034,-3.990826202740772
49.1901041666667,-123.18343750000034,-3.963677479138477
49.17843750000003,-123.18677083333367,-3.962015224804981
49.11177083333337,-123.07593750000034,-3.924764944424732
49.18677083333336,-123.162604166667,-3.9212523234988286
49.077604166666696,-122.74177083333367,-3.9156997932101323
49.081770833333366,-122.72177083333366,-3.9020055068636967
49.19677083333337,-123.18593750000034,-3.89890773426543
49.09843750000003,-122.74093750000034,-3.8490312827731206
49.202604166666696,-123.18843750000033,-3.84729321133147
49.0951041666667,-122.77093750000033,-3.8400874866152837
49.20093750000003,-123.18343750000034,-3.8394487632418706
49.195104166666695,-122.67343750000033,-3.819972349515064
49.110937500000034,-123.075104166667,-3.7820351852084233
49.1901041666667,-123.18427083333367,-3.7734487785006596
49.297604166666694,-122.68177083333367,-3.768620563855274
49.19677083333337,-122.900104166667,-3.756362034192188
49.20177083333336,-123.18093750000034,-3.7537976039553715
49.19677083333337,-122.90093750000034,-3.730431152691944
49.199270833333365,-123.18093750000034,-3.7268110049868657
49.13593750000003,-122.767604166667,-3.71954138409148
49.31843750000003,-123.137604166667,-3.701688362469776
49.19677083333337,-123.18427083333367,-3.697789503445728
49.3226041666667,-122.610104166667,-3.6961055530215337
49.187604166666695,-123.18427083333367,-3.68607552181731
49.20427083333337,-123.18677083333367,-3.676796270718677
49.312604166666695,-122.61843750000034,-3.647959066739185
49.20343750000003,-123.18343750000034,-3.6435282958651616
49.297604166666694,-122.682604166667,-3.629101826062305
49.08343750000003,-122.73677083333367,-3.6094229949618413
49.199270833333365,-123.18177083333367,-3.5788827670718266
49.187604166666695,-123.18343750000034,-3.5659340156222417
49.1851041666667,-123.16093750000033,-3.5607004893923833
49.091770833333364,-122.775104166667,-3.5487967265750004
49.18593750000003,-123.15927083333366,-3.5399816764498784
49.18593750000003,-123.155104166667,-3.5352700484896733
49.19843750000003,-123.18677083333367,-3.5132325423861577
49.199270833333365,-123.16677083333367,-3.508885933270557
49.202604166666696,-123.182604166667,-3.5009525550509526
49.184270833333365,-123.157604166667,-3.476194454541309
49.20093750000003,-122.93010416666701,-3.458310676922901
49.20177083333336,-123.182604166667,-3.454874111523731
49.13427083333337,-122.75760416666701,-3.45351560246001
49.0876041666667,-122.705104166667,-3.448366714825733
49.202604166666696,-123.18343750000034,-3.4477668536807133
49.202604166666696,-123.18427083333367,-3.4468520415927006
49.20593750000003,-122.89343750000033,-3.4441853297854497
49.221770833333366,-122.85677083333367,-3.4275482429171635
49.02177083333336,-123.162604166667,-3.4222853912020756
49.1926041666667,-123.18677083333367,-3.419990135541065
49.092604166666696,-122.73343750000033,-3.4059422744418217
49.077604166666696,-122.74260416666701,-3.403605057110889
49.1776041666667,-122.92677083333366,-3.400975777020557
49.202604166666696,-123.17843750000033,-3.384683681836231
49.2226041666667,-122.85593750000034,-3.376563860287769
49.29593750000003,-123.14343750000033,-3.360286070218189
49.096770833333366,-122.77677083333367,-3.3512020839358403
49.199270833333365,-123.185104166667,-3.336223913540943
49.342604166666696,-122.61177083333367,-3.3340373767520024
49.091770833333364,-122.72510416666701,-3.323994232525928
49.02177083333336,-123.16427083333366,-3.3232949508334233
49.19843750000003,-123.18593750000034,-3.3127454055453374
49.09427083333337,-122.720104166667,-3.3037944568301274
49.08343750000003,-122.737604166667,-3.295368505826099
49.199270833333365,-123.17927083333366,-3.2867024673129155
49.13593750000003,-122.76677083333367,-3.286550833096607
49.1301041666667,-122.74927083333367,-3.283234192242725
49.290104166666694,-122.86843750000034,-3.2823317779208256
49.20427083333337,-123.19177083333366,-3.2739198936129643
49.309270833333365,-122.66927083333367,-3.239387823453052
49.20093750000003,-123.18593750000034,-3.237748695721729
49.09343750000003,-122.71843750000033,-3.218710256924732
49.19843750000003,-123.18343750000034,-3.2174115909243657
49.12843750000003,-123.02593750000034,-3.2108126414919926
49.17093750000003,-122.967604166667,-3.208717657437427
49.023437500000036,-123.16093750000033,-3.2087109817172124
49.091770833333364,-122.72593750000034,-3.208452297558887
49.0951041666667,-122.770104166667,-3.2020278705264165
49.09593750000003,-122.76843750000033,-3.200265718808277
49.1651041666667,-122.95843750000033,-3.199185921063526
49.1226041666667,-122.782604166667,-3.198942018857105
49.18927083333337,-123.187604166667,-3.1971445811892583
49.19343750000003,-123.00593750000033,-3.1899400485659672
49.2051041666667,-122.89343750000033,-3.188859535565479
49.19843750000003,-123.16343750000033,-3.1871429217959477
49.09843750000003,-122.74010416666701,-3.1863516105319096
49.28927083333336,-122.90093750000034,-3.1801231635714604
49.133437500000035,-122.77177083333368,-3.1778088344241215
49.20343750000003,-123.185104166667,-3.1767504943514897
49.19843750000003,-123.18177083333367,-3.1741491092349126
49.12677083333337,-122.780104166667,-3.17368800770293
49.17593750000003,-123.03927083333367,-3.155585838666065
49.18343750000003,-123.157604166667,-3.1532543433810307
49.18677083333336,-123.17177083333367,-3.15275294910918
49.18593750000003,-123.177604166667,-3.1525493396426274
49.132604166666695,-123.09843750000033,-3.152170015683277
49.02427083333337,-123.165104166667,-3.1393144858981206
49.17177083333336,-122.96677083333367,-3.133777929654224
49.0951041666667,-122.72177083333366,-3.129688335766895
49.1301041666667,-122.785104166667,-3.126063896527393
49.18677083333336,-123.18093750000034,-3.1249991191531254
49.2001041666667,-123.18593750000034,-3.1125810874606206
49.09593750000003,-122.77093750000033,-3.112236572613819
49.3001041666667,-123.02677083333367,-3.111117674222095
49.176770833333364,-123.03927083333367,-3.110929085126026
49.176770833333364,-123.040104166667,-3.10976560246001
49.18677083333336,-123.17677083333366,-3.109223200192554
49.096770833333366,-122.75343750000033,-3.105198932995899
49.309270833333365,-122.66843750000034,-3.101196600308521
49.18593750000003,-123.16177083333366,-3.1007753146792485
49.187604166666695,-123.16343750000033,-3.100363804211719
49.191770833333365,-123.18593750000034,-3.0908575786257817
49.2951041666667,-123.13927083333367,-3.090430570950611
49.129270833333365,-122.73927083333366,-3.0798092616702153
49.13927083333336,-122.760104166667,-3.0792861713076665
49.077604166666696,-122.777604166667,-3.0759385360385014
49.09843750000003,-122.74177083333367,-3.069073273053272
49.180937500000034,-123.180104166667,-3.0685630572939946
49.199270833333365,-123.182604166667,-3.0574994815493657
49.1976041666667,-123.14093750000033,-3.0459328426028325
49.0826041666667,-122.72177083333366,-3.0427873862887456
49.19093750000003,-123.185104166667,-3.0358196033145024
49.1026041666667,-122.75427083333366,-3.0355754626895024
49.125937500000035,-122.76843750000033,-3.031519962658985
49.17593750000003,-123.03843750000033,-3.0299976600314213
49.279270833333364,-123.145104166667,-3.0264466537142827
49.13093750000003,-122.750104166667,-3.0258198512698247
49.092604166666696,-122.732604166667,-3.022377086987598
49.19343750000003,-122.93843750000033,-3.0196498168612553
49.290937500000034,-122.86843750000034,-3.019430710187061
49.132604166666695,-122.785104166667,-3.013907028546436
49.13927083333336,-122.75927083333367,-3.0038040412570073
49.2001041666667,-123.180104166667,-3.003770662655933
49.21593750000003,-122.872604166667,-2.9940574897433354
49.0826041666667,-122.73677083333367,-2.9937899840975835
49.0951041666667,-122.720104166667,-2.9905031455660893
49.18677083333336,-123.170104166667,-2.987692905774219
49.09427083333337,-122.770104166667,-2.987617088666065
49.1351041666667,-122.745104166667,-2.9864993823672368
49.13427083333337,-122.75843750000034,-2.9852967990542485
49.1301041666667,-122.74843750000034,-2.984781099667652
49.1926041666667,-123.18593750000034,-2.984553648343189
49.092604166666696,-122.73427083333367,-2.9840198291445805
49.19677083333337,-123.06677083333366,-2.981431557049854
49.11177083333337,-123.057604166667,-2.9796086085940434
49.184270833333365,-123.16093750000033,-2.974504543652637
49.0951041666667,-122.72093750000033,-2.97245509754668
49.19093750000003,-123.187604166667,-2.9595611823702885
49.13927083333336,-123.04093750000034,-2.9593241943026616
49.023437500000036,-123.16177083333366,-2.9574151767397954
49.096770833333366,-122.732604166667,-2.952951742520435
49.129270833333365,-122.77427083333367,-2.9481821788455083
49.1976041666667,-123.140104166667,-2.9481640590334965
49.09427083333337,-122.77093750000033,-2.942948891034229
49.081770833333366,-122.722604166667,-2.9419923556948735
49.1301041666667,-122.77427083333367,-2.9416290057803227
49.12093750000003,-122.775104166667,-2.9332452548647954
49.12677083333337,-122.78093750000033,-2.932528330197437
49.1301041666667,-122.775104166667,-2.9318438304568364
49.35593750000003,-122.62843750000033,-2.9250205291415288
49.09343750000003,-122.72177083333366,-2.9154062999392583
49.18593750000003,-122.99927083333367,-2.9079750312472417
49.1301041666667,-122.750104166667,-2.907769276013477
49.20843750000003,-122.890104166667,-2.9031251205111577
49.09343750000003,-122.717604166667,-2.900569273343189
49.103437500000034,-122.75427083333366,-2.898116423001392
49.162604166666696,-122.94427083333366,-2.8966650499011113
49.1276041666667,-122.78093750000033,-2.890740705838306
49.1651041666667,-122.95927083333366,-2.8876622451449467
49.08843750000003,-122.715104166667,-2.8833317292834355
49.12843750000003,-122.73927083333366,-2.8803500665331914
49.08843750000003,-122.74177083333367,-2.872459365239246
49.08343750000003,-122.71677083333367,-2.872090531697376
49.0876041666667,-122.96593750000034,-2.8633504642153813
49.12843750000003,-122.77260416666701,-2.862692428937061
49.46843750000003,-122.88093750000033,-2.862398697247608
49.129270833333365,-122.74177083333367,-2.8586602939272954
49.1851041666667,-122.94177083333366,-2.857688022961719
49.199270833333365,-123.15927083333366,-2.853762461056812
49.13593750000003,-122.76843750000033,-2.852865291943653
49.09593750000003,-122.68177083333367,-2.852251125683887
49.125937500000035,-122.76927083333366,-2.8503615392352177
49.1376041666667,-122.76343750000034,-2.841427041401966
49.077604166666696,-122.74093750000034,-2.8401969207430913
49.20343750000003,-123.18677083333367,-2.839532805791004
49.2001041666667,-123.160104166667,-2.838961912503345
49.18343750000003,-123.15677083333367,-2.8369110358859135
49.19843750000003,-123.195104166667,-2.8361390365267827
49.199270833333365,-123.16427083333366,-2.834949327817066
49.1901041666667,-123.18677083333367,-2.83455283772002
49.077604166666696,-122.770104166667,-2.8338365090991093
49.29593750000003,-123.13843750000034,-2.831215573659046
49.091770833333364,-122.77677083333367,-2.827050520291431
49.077604166666696,-122.77843750000034,-2.826308561673267
49.092604166666696,-122.717604166667,-2.8240520490313603
49.0951041666667,-122.76843750000033,-2.8235754502917363
49.09427083333337,-122.71843750000033,-2.8162999881411626
49.077604166666696,-122.76843750000033,-2.816237522473438
49.18593750000003,-123.17093750000033,-2.8114307655001713
49.202604166666696,-123.17927083333366,-2.803717924466236
49.1851041666667,-123.155104166667,-2.7996198667193486
49.20093750000003,-123.09843750000033,-2.7987001670504643
49.1701041666667,-122.94177083333366,-2.7972985042239262
49.092604166666696,-122.72593750000034,-2.79692335258971
49.187604166666695,-123.17093750000033,-2.79648013245116
49.12093750000003,-122.78343750000033,-2.7961278690005376
49.19593750000003,-123.067604166667,-2.794710351338489
49.091770833333364,-122.74677083333367,-2.7946173680926396
49.184270833333365,-123.162604166667,-2.7936368716860844
49.074270833333365,-122.81927083333368,-2.7934778464938237
49.2376041666667,-123.23177083333367,-2.7932689918185307
49.17093750000003,-122.96843750000033,-2.7917073501254155
49.235937500000034,-122.75427083333366,-2.788883162846668
49.12343750000003,-122.78343750000033,-2.7824016345645024
49.099270833333364,-122.74093750000034,-2.7814329398776128
49.12343750000003,-122.77927083333367,-2.7803734077120854
49.08427083333336,-122.71927083333367,-2.7783528102541997
49.12677083333337,-122.76427083333367,-2.778299166073902
49.133437500000035,-122.75177083333367,-2.775777889599903
49.21843750000003,-123.212604166667,-2.7750046981478764
49.312604166666695,-122.61760416666701,-2.7747387422228886
49.129270833333365,-122.74260416666701,-2.7745627893115117
49.125937500000035,-122.777604166667,-2.7728023065234257
49.08843750000003,-122.74093750000034,-2.772169901242359
49.19093750000003,-123.18677083333367,-2.772156549801929
49.13927083333336,-122.76093750000034,-2.7720952762271
49.19677083333337,-123.140104166667,-2.7714973224307133
49.3551041666667,-122.62843750000033,-2.769746972432239
49.08427083333336,-122.717604166667,-2.767673446049793
49.202604166666696,-123.17427083333367,-2.767579509129627
49.092604166666696,-122.777604166667,-2.7665714753771855
49.1201041666667,-122.77593750000034,-2.7662318481112553
49.0951041666667,-122.747604166667,-2.76298518311034
49.081770833333366,-122.770104166667,-2.7624483836794926
49.096770833333366,-122.77593750000034,-2.760485841145618
49.18593750000003,-123.000104166667,-2.759911133160694
49.09343750000003,-122.722604166667,-2.758811665883167
49.10927083333336,-123.072604166667,-2.744116259923084
49.1226041666667,-122.78343750000033,-2.743946625104053
49.1651041666667,-123.01593750000033,-2.74085064064513
49.09427083333337,-122.75343750000033,-2.7408271564150883
49.16427083333336,-123.020104166667,-2.736655904164417
49.1201041666667,-122.775104166667,-2.7348016036654546
49.24427083333337,-123.24593750000034,-2.734480334630115
49.09343750000003,-122.71927083333367,-2.7343945039416386
49.3226041666667,-122.612604166667,-2.7324130071307255
49.1351041666667,-122.74427083333367,-2.7315333617831303
49.199270833333365,-123.167604166667,-2.7302919162417485
49.17843750000003,-122.92593750000033,-2.7268763316775395
49.12843750000003,-122.74177083333367,-2.7229271663333012
49.1926041666667,-123.00427083333366,-2.7180819047595097
49.1026041666667,-122.75343750000033,-2.7150804532672
49.187604166666695,-123.17677083333366,-2.7096625102664067
49.096770833333366,-122.752604166667,-2.7094324363375737
49.08677083333337,-122.70593750000033,-2.7067373527194096
49.17177083333336,-122.967604166667,-2.7066145671511723
49.1826041666667,-123.17927083333366,-2.705230428090198
49.1276041666667,-122.77260416666701,-2.7043952478076054
49.096770833333366,-122.73343750000033,-2.7034985555316045
49.2401041666667,-122.72593750000034,-2.701842738499744
49.13093750000003,-122.78760416666701,-2.699876858105762
49.0951041666667,-122.75343750000033,-2.6979906095172
49.1826041666667,-123.04927083333367,-2.697873665204151
49.0951041666667,-122.71927083333367,-2.6967665685320927
49.08427083333336,-122.71843750000033,-2.6950670016909672
49.09427083333337,-122.72093750000033,-2.69291145931731
49.12093750000003,-122.782604166667,-2.692669702878101
49.100104166666696,-122.78677083333366,-2.6905673278475835
49.1851041666667,-123.167604166667,-2.690229607930286
49.08677083333337,-122.74010416666701,-2.6889384521151616
49.12843750000003,-122.73843750000033,-2.6862781776095463
49.09593750000003,-122.770104166667,-2.681637002339466
49.180937500000034,-123.17927083333366,-2.680539323201282
49.19677083333337,-123.14093750000033,-2.6787315143252446
49.0876041666667,-122.70677083333366,-2.678670121541126
49.08343750000003,-122.71927083333367,-2.6777880920077397
49.077604166666696,-122.76927083333366,-2.6737149490023686
49.13177083333336,-122.770104166667,-2.6710519326830937
49.1376041666667,-122.762604166667,-2.669480038991077
49.1026041666667,-122.76427083333367,-2.6646408570910527
49.19593750000003,-123.06843750000033,-2.6629532111788823
49.2001041666667,-123.182604166667,-2.661954118123157
49.091770833333364,-122.77427083333367,-2.6615758670474126
49.18593750000003,-123.15593750000033,-2.6599623693133427
49.180104166666695,-123.02427083333367,-2.6594848168994023
49.29593750000003,-123.142604166667,-2.6569246781970097
49.1901041666667,-123.190104166667,-2.652476502766712
49.199270833333365,-123.180104166667,-2.6460201276446416
49.09427083333337,-122.74260416666701,-2.6459943784380986
49.1026041666667,-122.74843750000034,-2.6456707252169682
49.187604166666695,-123.05677083333367,-2.645030213704212
49.1376041666667,-123.04093750000034,-2.6427669061328007
49.08343750000003,-122.71593750000034,-2.640301538815601
49.133437500000035,-122.75093750000033,-2.6390465034152104
49.13093750000003,-122.78593750000033,-2.6382383836413457
49.104270833333366,-122.75427083333366,-2.6355366243029668
49.09427083333337,-122.71927083333367,-2.6343733800555302
49.1026041666667,-122.76343750000034,-2.633992387166126
49.20177083333336,-123.172604166667,-2.631621314396961
49.12677083333337,-122.76593750000033,-2.6313671601916386
49.18593750000003,-123.17677083333366,-2.631086779942615
49.132604166666695,-122.77093750000033,-2.6301399005557133
49.092604166666696,-122.71843750000033,-2.6299986375475957
49.091770833333364,-122.72427083333366,-2.627495838513477
49.110937500000034,-123.07177083333367,-2.625177575459583
49.180937500000034,-123.18093750000034,-2.6251335872317387
49.1176041666667,-122.77843750000034,-2.624921513905628
49.18677083333336,-123.16593750000034,-2.622002436032398
49.077604166666696,-122.767604166667,-2.619404984822376
49.092604166666696,-122.71677083333367,-2.6185487044955327
49.096770833333366,-122.73177083333367,-2.613041712155445
49.19843750000003,-123.180104166667,-2.612700415959461
49.13093750000003,-122.74093750000034,-2.612622095456226
49.210104166666696,-123.177604166667,-2.612530542721851
49.089270833333366,-122.72427083333366,-2.611918045392139
49.078437500000035,-122.74593750000034,-2.611770225873096
49.12677083333337,-122.77927083333367,-2.6102517379427983
49.1901041666667,-123.185104166667,-2.607605053296192
49.129270833333365,-122.74010416666701,-2.607593370785816
49.12677083333337,-122.77843750000034,-2.6067890657092168
49.18677083333336,-123.15927083333366,-2.6065765155459477
49.09593750000003,-122.732604166667,-2.6050025952960087
49.18927083333337,-122.92177083333367,-2.6043015254641606
49.24427083333337,-123.245104166667,-2.601443959584339
49.01677083333337,-123.11677083333366,-2.598691536297901
49.13427083333337,-122.75677083333368,-2.5976279510165288
49.13177083333336,-122.785104166667,-2.594407035222156
49.0876041666667,-122.96677083333367,-2.594100071301563
49.17427083333337,-123.11927083333367,-2.5933208001757695
49.0826041666667,-122.73593750000033,-2.589758826603992
49.17427083333337,-123.11843750000034,-2.588887645115955
49.202604166666696,-123.185104166667,-2.588876201024158
49.0876041666667,-122.70427083333367,-2.5885642303134038
49.089270833333366,-122.74093750000034,-2.5884996188784672
49.136770833333365,-122.75593750000034,-2.587011529317005
49.089270833333366,-122.74177083333367,-2.586477829327686
49.129270833333365,-122.73843750000033,-2.584672523846729
49.08427083333336,-122.737604166667,-2.579977585187061
49.091770833333364,-122.69677083333367,-2.5797091258669926
49.12093750000003,-122.77427083333367,-2.5778501762057378
49.19093750000003,-123.18593750000034,-2.5771685374880864
49.09093750000003,-122.72510416666701,-2.5741652978564336
49.12843750000003,-122.74260416666701,-2.5721832049990727
49.1301041666667,-122.78760416666701,-2.568076802601917
49.12843750000003,-122.77177083333368,-2.5662344230319096
49.08843750000003,-122.71593750000034,-2.565540148129566
49.074270833333365,-122.77260416666701,-2.5654558671618535
49.13593750000003,-122.76593750000033,-2.563685132374866
49.19843750000003,-123.185104166667,-2.563032103886707
49.08427083333336,-122.71677083333367,-2.5607035888339116
49.184270833333365,-123.15927083333366,-2.560450030675037
49.12677083333337,-122.76927083333366,-2.5586324466372563
49.154270833333364,-122.73593750000033,-2.5578002465869023
49.099270833333364,-122.74010416666701,-2.5574565662051274
49.118437500000034,-122.78177083333367,-2.556584431042774
49.19843750000003,-123.187604166667,-2.553831173291309
49.202604166666696,-123.18927083333367,-2.549880935063465
49.165937500000034,-122.975104166667,-2.5492529405261113
49.140104166666696,-122.760104166667,-2.544893456807239
49.0726041666667,-122.74843750000034,-2.543661428799732
49.09343750000003,-122.732604166667,-2.5419018996859624
49.13177083333336,-122.78427083333366,-2.539896561017139
49.1176041666667,-123.05177083333366,-2.537286115994556
49.125104166666695,-122.767604166667,-2.534431530346973
49.129270833333365,-122.78760416666701,-2.5331377519274785
49.132604166666695,-122.75927083333367,-2.5331077111865117
49.19093750000003,-123.18843750000033,-2.532675339093311
49.12427083333336,-122.77343750000034,-2.531984521260364
49.14927083333337,-123.06177083333367,-2.531631065716846
49.0726041666667,-122.760104166667,-2.5312040580416753
49.1276041666667,-122.780104166667,-2.5308119786883427
49.1276041666667,-122.75177083333367,-2.530421329846485
49.129270833333365,-123.02593750000034,-2.5297860635424687
49.19843750000003,-123.16427083333366,-2.528515888562305
49.125937500000035,-122.77677083333367,-2.5282121432925297
49.1651041666667,-123.01677083333367,-2.5259871019030644
49.12843750000003,-122.752604166667,-2.5251994861270024
49.132604166666695,-122.77427083333367,-2.5208450091982915
49.19843750000003,-123.140104166667,-2.519104076733692
49.11177083333337,-123.05843750000034,-2.5186594260836674
49.085937500000036,-122.74010416666701,-2.5176932347918584
49.07677083333336,-122.79093750000034,-2.5169029964114262
49.092604166666696,-122.77843750000034,-2.5163740647936894
49.11343750000003,-122.780104166667,-2.5148897899294926
49.09593750000003,-122.76927083333366,-2.513742519726856
49.133437500000035,-122.75843750000034,-2.5119667781497075
49.09427083333337,-122.75427083333366,-2.5112698806429936
49.1851041666667,-123.17843750000033,-2.5107478631640507
49.08677083333337,-122.70677083333366,-2.5101956857348515
49.29593750000003,-123.13927083333367,-2.5081972612048222
49.081770833333366,-122.74093750000034,-2.5054426921511723
49.1976041666667,-123.13927083333367,-2.5034333003665044
49.091770833333364,-122.697604166667,-2.5007205737734868
49.22093750000003,-122.85843750000033,-2.5004306567812993
49.1301041666667,-122.78593750000033,-2.4975938333178593
49.13093750000003,-123.10677083333367,-2.497575355877979
49.08093750000003,-122.737604166667,-2.4961512817050053
49.132604166666695,-122.77343750000034,-2.4959190620089604
49.13093750000003,-122.74927083333367,-2.4933088554049565
49.12343750000003,-122.77843750000034,-2.4877053035403325
49.316770833333365,-122.60843750000033,-2.4871214164401128
49.19843750000003,-123.16177083333366,-2.484072519650562
49.09343750000003,-122.73343750000033,-2.482680631985767
49.19593750000003,-123.140104166667,-2.4825952781344487
49.13843750000003,-122.760104166667,-2.4825677407885625
49.129270833333365,-122.74843750000034,-2.4821375144625737
49.1726041666667,-122.96677083333367,-2.482062889447315
49.12843750000003,-122.78760416666701,-2.481978250851734
49.13593750000003,-122.78177083333367,-2.481412960400684
49.092604166666696,-122.73177083333367,-2.481164051404102
49.12677083333337,-122.770104166667,-2.480310393681629
49.13093750000003,-122.75093750000033,-2.4777395261431767
49.202604166666696,-123.187604166667,-2.4773356450701787
49.023437500000036,-123.16427083333366,-2.476914717068775
49.085937500000036,-122.970104166667,-2.4766282571459843
49.191770833333365,-123.18677083333367,-2.475793196072681
49.133437500000035,-122.752604166667,-2.4751346839572026
49.2001041666667,-123.15927083333366,-2.474981142392261
49.09343750000003,-122.720104166667,-2.474012328496082
49.121770833333365,-122.77427083333367,-2.4738633168841435
49.132604166666695,-122.78427083333366,-2.4733689559603764
49.091770833333364,-122.74593750000034,-2.4704663289691045
49.2001041666667,-123.165104166667,-2.4691930545474126
49.0976041666667,-122.74093750000034,-2.4687047732974126
49.1176041666667,-122.78177083333367,-2.4685002101565434
49.1676041666667,-123.040104166667,-2.468163563122852
49.19843750000003,-123.162604166667,-2.4680532945300175
49.12343750000003,-122.77677083333367,-2.4649092687274052
49.129270833333365,-122.747604166667,-2.4638384116793706
49.16343750000003,-122.97927083333367,-2.4638336433077885
49.19677083333337,-123.067604166667,-2.4637988341952397
49.0826041666667,-122.722604166667,-2.4630890620852544
49.12843750000003,-122.74343750000034,-2.4630394710208012
49.276770833333366,-123.10593750000034,-2.462532116284473
49.1051041666667,-122.94093750000033,-2.460872484555347
49.07343750000003,-122.74843750000034,-2.4598955644274785
49.19427083333336,-123.142604166667,-2.459558440556629
49.1276041666667,-123.02593750000034,-2.4591570628787114
49.21343750000003,-122.74593750000034,-2.459071709027393
49.0951041666667,-122.76927083333366,-2.4589375985766484
49.132604166666695,-122.78177083333367,-2.45870895515929
49.184270833333365,-123.16343750000033,-2.456834865918262
